TYPE,IDENTIFIER,GRAMMAR_PATTERN,WORD,POSITION,NORMALIZED_POSITION,CONTEXT,CORRECT_TAG,SYSTEM,IDENTIFIER_CODE
uint,average In Bucket Used Slot Count,N P NM NM NM N,average,0,0,1,N,{'jenkins.srcml.xml_identifiers'},217
uint,average In Bucket Used Slot Count,N P NM NM NM N,Count,5,2,1,N,{'jenkins.srcml.xml_identifiers'},217
uint,average In Bucket Used Slot Count,N P NM NM NM N,Bucket,2,1,1,NM,{'jenkins.srcml.xml_identifiers'},217
uint,average In Bucket Used Slot Count,N P NM NM NM N,Used,3,1,1,NM,{'jenkins.srcml.xml_identifiers'},217
uint,average In Bucket Used Slot Count,N P NM NM NM N,Slot,4,1,1,NM,{'jenkins.srcml.xml_identifiers'},217
uint,average In Bucket Used Slot Count,N P NM NM NM N,In,1,1,1,P,{'jenkins.srcml.xml_identifiers'},217
boolean,b Is Playing,PRE V V,b,0,0,1,PRE,{'mockito.srcml.xml_identifiers'},218
boolean,b Is Playing,PRE V V,Is,1,1,1,V,{'mockito.srcml.xml_identifiers'},218
boolean,b Is Playing,PRE V V,Playing,2,2,1,V,{'mockito.srcml.xml_identifiers'},218
bool,b Loop,PRE N,Loop,1,2,1,N,{'corenlp.srcml.xml_identifiers'},219
bool,b Loop,PRE N,b,0,0,1,PRE,{'corenlp.srcml.xml_identifiers'},219
Map beanConfigs,bean Configs,NM NPL,bean,0,0,1,NM,{'okhttp.srcml.xml_identifiers'},220
Map beanConfigs,bean Configs,NM NPL,Configs,1,2,1,NPL,{'okhttp.srcml.xml_identifiers'},220
List,befores,NPL,befores,0,0,1,NPL,{'calligra.srcml.xml_identifiers'},221
u32,Bitmap Data Size,NM NM N,Size,2,2,1,N,{'junit4.srcml.xml_identifiers'},222
u32,Bitmap Data Size,NM NM N,Bitmap,0,0,1,NM,{'junit4.srcml.xml_identifiers'},222
u32,Bitmap Data Size,NM NM N,Data,1,1,1,NM,{'junit4.srcml.xml_identifiers'},222
BMLog,bm log,NM N,log,1,2,1,N,{'junit4.srcml.xml_identifiers'},223
BMLog,bm log,NM N,bm,0,0,1,NM,{'junit4.srcml.xml_identifiers'},223
float,Bounding Radius,NM N,Radius,1,2,1,N,{'mockito.srcml.xml_identifiers'},224
float,Bounding Radius,NM N,Bounding,0,0,1,NM,{'mockito.srcml.xml_identifiers'},224
BreakpointDataPtr,breakpoint,N,breakpoint,0,0,1,N,{'corenlp.srcml.xml_identifiers'},225
ParseField,BUCKETS PATH FIELD,NM NM N,FIELD,2,2,1,N,{'irrlicht.srcml.xml_identifiers'},226
ParseField,BUCKETS PATH FIELD,NM NM N,BUCKETS,0,0,1,NM,{'irrlicht.srcml.xml_identifiers'},226
ParseField,BUCKETS PATH FIELD,NM NM N,PATH,1,1,1,NM,{'irrlicht.srcml.xml_identifiers'},226
vector,buffers,NPL,buffers,0,0,1,NPL,{'jenkins.srcml.xml_identifiers'},227
Logger,LOGGER,N,LOGGER,0,0,1,N,{'openFrameworks.srcml.xml_identifiers'},228
long,build Timestamp,NM N,Timestamp,1,2,1,N,{'grpc.srcml.xml_identifiers'},229
long,build Timestamp,NM N,build,0,0,1,NM,{'grpc.srcml.xml_identifiers'},229
long,bytes Received,NPL NM,Received,1,2,1,NM,{'grpc.srcml.xml_identifiers'},230
long,bytes Received,NPL NM,bytes,0,0,1,NPL,{'grpc.srcml.xml_identifiers'},230
BytecodeGenerator,caching Mock Bytecode Generator,NM NM NM N,Generator,3,2,1,N,{'gimp.srcml.xml_identifiers'},231
BytecodeGenerator,caching Mock Bytecode Generator,NM NM NM N,caching,0,0,1,NM,{'gimp.srcml.xml_identifiers'},231
BytecodeGenerator,caching Mock Bytecode Generator,NM NM NM N,Mock,1,1,1,NM,{'gimp.srcml.xml_identifiers'},231
BytecodeGenerator,caching Mock Bytecode Generator,NM NM NM N,Bytecode,2,1,1,NM,{'gimp.srcml.xml_identifiers'},231
bool,calibration Phase,NM N,Phase,1,2,1,N,{'gimp.srcml.xml_identifiers'},232
bool,calibration Phase,NM N,calibration,0,0,1,NM,{'gimp.srcml.xml_identifiers'},232
GimpCanvasItem,canvas item,NM N,item,1,2,1,N,{'mockito.srcml.xml_identifiers'},233
GimpCanvasItem,canvas item,NM N,canvas,0,0,1,NM,{'mockito.srcml.xml_identifiers'},233
sharedptr,cat Risk,NM N,Risk,1,2,1,N,{'Telegram.srcml.xml_identifiers'},234
sharedptr,cat Risk,NM N,cat,0,0,1,NM,{'Telegram.srcml.xml_identifiers'},234
CertificateChainCleaner,certificate Chain Cleaner,NM NM N,Cleaner,2,2,1,N,{'irrlicht.srcml.xml_identifiers'},235
CertificateChainCleaner,certificate Chain Cleaner,NM NM N,certificate,0,0,1,NM,{'irrlicht.srcml.xml_identifiers'},235
CertificateChainCleaner,certificate Chain Cleaner,NM NM N,Chain,1,1,1,NM,{'irrlicht.srcml.xml_identifiers'},235
stbttbuf,char strings,NM NPL,char,0,0,1,NM,{'irrlicht.srcml.xml_identifiers'},236
stbttbuf,char strings,NM NPL,strings,1,2,1,NPL,{'irrlicht.srcml.xml_identifiers'},236
QList,chosen Overrides,NM NPL,chosen,0,0,1,NM,{'swift.srcml.xml_identifiers'},237
QList,chosen Overrides,NM NPL,Overrides,1,2,1,NPL,{'swift.srcml.xml_identifiers'},237
OkHttpClient,client,N,client,0,0,1,N,{'elasticsearch.srcml.xml_identifiers'},238
int,client Number,NM N,Number,1,2,1,N,{'openFrameworks.srcml.xml_identifiers'},239
int,client Number,NM N,client,0,0,1,NM,{'openFrameworks.srcml.xml_identifiers'},239
int[],CODES,NPL,CODES,0,0,1,NPL,{'mockito.srcml.xml_identifiers'},240
KoColorConversionSystem,color Conversion System,NM NM N,System,2,2,1,N,{'blender.srcml.xml_identifiers'},241
KoColorConversionSystem,color Conversion System,NM NM N,color,0,0,1,NM,{'blender.srcml.xml_identifiers'},241
KoColorConversionSystem,color Conversion System,NM NM N,Conversion,1,1,1,NM,{'blender.srcml.xml_identifiers'},241
uint,colored Count,NM N,Count,1,2,1,N,{'swift.srcml.xml_identifiers'},242
uint,colored Count,NM N,colored,0,0,1,NM,{'swift.srcml.xml_identifiers'},242
BatchCompletionDelegate,Completion Handler I Unary Response Client Callback,NM N NM NM NM NM N,Handler,1,1,1,N,{'elasticsearch.srcml.xml_identifiers'},243
BatchCompletionDelegate,Completion Handler I Unary Response Client Callback,NM N NM NM NM NM N,Callback,6,2,1,N,{'elasticsearch.srcml.xml_identifiers'},243
BatchCompletionDelegate,Completion Handler I Unary Response Client Callback,NM N NM NM NM NM N,Completion,0,0,1,NM,{'elasticsearch.srcml.xml_identifiers'},243
BatchCompletionDelegate,Completion Handler I Unary Response Client Callback,NM N NM NM NM NM N,I,2,1,1,NM,{'elasticsearch.srcml.xml_identifiers'},243
BatchCompletionDelegate,Completion Handler I Unary Response Client Callback,NM N NM NM NM NM N,Unary,3,1,1,NM,{'elasticsearch.srcml.xml_identifiers'},243
BatchCompletionDelegate,Completion Handler I Unary Response Client Callback,NM N NM NM NM NM N,Response,4,1,1,NM,{'elasticsearch.srcml.xml_identifiers'},243
BatchCompletionDelegate,Completion Handler I Unary Response Client Callback,NM N NM NM NM NM N,Client,5,1,1,NM,{'elasticsearch.srcml.xml_identifiers'},243
PixelComponentType,component Type,NM N,Type,1,2,1,N,{'irrlicht.srcml.xml_identifiers'},244
PixelComponentType,component Type,NM N,component,0,0,1,NM,{'irrlicht.srcml.xml_identifiers'},244
int,context Length,NM N,Length,1,2,1,N,{'QuantLib.srcml.xml_identifiers'},245
int,context Length,NM N,context,0,0,1,NM,{'QuantLib.srcml.xml_identifiers'},245
CookieJar,cookie Jar,NM N,Jar,1,2,1,N,{'opencv.srcml.xml_identifiers'},246
CookieJar,cookie Jar,NM N,cookie,0,0,1,NM,{'opencv.srcml.xml_identifiers'},246
GsrProcessCore,core,N,core,0,0,1,N,{'okhttp.srcml.xml_identifiers'},247
grpc_server_credentials* creds_,creds,NPL,creds,0,0,1,NPL,{'bullet3.srcml.xml_identifiers'},248
GeglNode,crop node,NM N,node,1,2,1,N,{'antlr4.srcml.xml_identifiers'},249
GeglNode,crop node,NM N,crop,0,0,1,NM,{'antlr4.srcml.xml_identifiers'},249
String,current Filename,NM N,Filename,1,2,1,N,{'kdevelop.srcml.xml_identifiers'},250
String,current Filename,NM N,current,0,0,1,NM,{'kdevelop.srcml.xml_identifiers'},250
ISceneNode,Current Scene Node,NM NM N,Node,2,2,1,N,{'irrlicht.srcml.xml_identifiers'},251
ISceneNode,Current Scene Node,NM NM N,Current,0,0,1,NM,{'irrlicht.srcml.xml_identifiers'},251
ISceneNode,Current Scene Node,NM NM N,Scene,1,1,1,NM,{'irrlicht.srcml.xml_identifiers'},251
GimpDebugPolicy,debug policy,NM N,policy,1,2,1,N,{'elasticsearch.srcml.xml_identifiers'},252
GimpDebugPolicy,debug policy,NM N,debug,0,0,1,NM,{'elasticsearch.srcml.xml_identifiers'},252
Answer defaultAnswer,default Answer,NM N,Answer,1,2,1,N,{'irrlicht.srcml.xml_identifiers'},253
Answer defaultAnswer,default Answer,NM N,default,0,0,1,NM,{'irrlicht.srcml.xml_identifiers'},253
ParametersRunnerFactory,DEFAULT FACTORY,NM N,FACTORY,1,2,1,N,{'blender.srcml.xml_identifiers'},254
ParametersRunnerFactory,DEFAULT FACTORY,NM N,DEFAULT,0,0,1,NM,{'blender.srcml.xml_identifiers'},254
int,DEFAULT FLAGS,NM NPL,DEFAULT,0,0,1,NM,{'blender.srcml.xml_identifiers'},255
int,DEFAULT FLAGS,NM NPL,FLAGS,1,2,1,NPL,{'blender.srcml.xml_identifiers'},255
void,default instance void,NM NM N,void,2,2,1,N,{'swift.srcml.xml_identifiers'},256
void,default instance void,NM NM N,default,0,0,1,NM,{'swift.srcml.xml_identifiers'},256
void,default instance void,NM NM N,instance,1,1,1,NM,{'swift.srcml.xml_identifiers'},256
int,delay agnostic enabled,NM N V,agnostic,1,1,1,N,{'bullet3.srcml.xml_identifiers'},257
int,delay agnostic enabled,NM N V,delay,0,0,1,NM,{'bullet3.srcml.xml_identifiers'},257
int,delay agnostic enabled,NM N V,enabled,2,2,1,V,{'bullet3.srcml.xml_identifiers'},257
freenectdepthcb,depth cb,NM N,cb,1,2,1,N,{'okhttp.srcml.xml_identifiers'},258
freenectdepthcb,depth cb,NM N,depth,0,0,1,NM,{'okhttp.srcml.xml_identifiers'},258
bool,depth Stencil As Texture,NM N P N,Stencil,1,1,1,N,{'openFrameworks.srcml.xml_identifiers'},259
bool,depth Stencil As Texture,NM N P N,Texture,3,2,1,N,{'openFrameworks.srcml.xml_identifiers'},259
bool,depth Stencil As Texture,NM N P N,depth,0,0,1,NM,{'openFrameworks.srcml.xml_identifiers'},259
bool,depth Stencil As Texture,NM N P N,As,2,1,1,P,{'openFrameworks.srcml.xml_identifiers'},259
bool,Detect Leaks,V NPL,Leaks,1,2,1,NPL,{'antlr4.srcml.xml_identifiers'},260
bool,Detect Leaks,V NPL,Detect,0,0,1,V,{'antlr4.srcml.xml_identifiers'},260
InstallState,DEVELOPMENT,N,DEVELOPMENT,0,0,1,N,{'blender.srcml.xml_identifiers'},261
int,dynamic Table Byte Count,NM NM NM N,Count,3,2,1,N,{'swift.srcml.xml_identifiers'},262
int,dynamic Table Byte Count,NM NM NM N,dynamic,0,0,1,NM,{'swift.srcml.xml_identifiers'},262
int,dynamic Table Byte Count,NM NM NM N,Table,1,1,1,NM,{'swift.srcml.xml_identifiers'},262
int,dynamic Table Byte Count,NM NM NM N,Byte,2,1,1,NM,{'swift.srcml.xml_identifiers'},262
gint,edit count,NM N,count,1,2,1,N,{'junit4.srcml.xml_identifiers'},263
gint,edit count,NM N,edit,0,0,1,NM,{'junit4.srcml.xml_identifiers'},263
GLboolean,EGLEW ANDROID frame buffer target,PRE PRE NM NM N,target,4,2,1,N,{'junit4.srcml.xml_identifiers'},264
GLboolean,EGLEW ANDROID frame buffer target,PRE PRE NM NM N,frame,2,1,1,NM,{'junit4.srcml.xml_identifiers'},264
GLboolean,EGLEW ANDROID frame buffer target,PRE PRE NM NM N,buffer,3,1,1,NM,{'junit4.srcml.xml_identifiers'},264
GLboolean,EGLEW ANDROID frame buffer target,PRE PRE NM NM N,EGLEW,0,0,1,PRE,{'junit4.srcml.xml_identifiers'},264
GLboolean,EGLEW ANDROID frame buffer target,PRE PRE NM NM N,ANDROID,1,1,1,PRE,{'junit4.srcml.xml_identifiers'},264
PFNCREATEPLATFORMWINDOWSURFACE,eglew Create Platform Window Surface,PRE V NM NM N,Surface,4,2,1,N,{'openFrameworks.srcml.xml_identifiers'},265
PFNCREATEPLATFORMWINDOWSURFACE,eglew Create Platform Window Surface,PRE V NM NM N,Platform,2,1,1,NM,{'openFrameworks.srcml.xml_identifiers'},265
PFNCREATEPLATFORMWINDOWSURFACE,eglew Create Platform Window Surface,PRE V NM NM N,Window,3,1,1,NM,{'openFrameworks.srcml.xml_identifiers'},265
PFNCREATEPLATFORMWINDOWSURFACE,eglew Create Platform Window Surface,PRE V NM NM N,eglew,0,0,1,PRE,{'openFrameworks.srcml.xml_identifiers'},265
PFNCREATEPLATFORMWINDOWSURFACE,eglew Create Platform Window Surface,PRE V NM NM N,Create,1,1,1,V,{'openFrameworks.srcml.xml_identifiers'},265
GLboolean,EGLEW KHR stream fifo,PRE PRE NM N,fifo,3,2,1,N,{'calligra.srcml.xml_identifiers'},266
GLboolean,EGLEW KHR stream fifo,PRE PRE NM N,stream,2,1,1,NM,{'calligra.srcml.xml_identifiers'},266
GLboolean,EGLEW KHR stream fifo,PRE PRE NM N,EGLEW,0,0,1,PRE,{'calligra.srcml.xml_identifiers'},266
GLboolean,EGLEW KHR stream fifo,PRE PRE NM N,KHR,1,1,1,PRE,{'calligra.srcml.xml_identifiers'},266
VersionNumber,EMBEDDED VERSION,NM N,VERSION,1,2,1,N,{'mockito.srcml.xml_identifiers'},267
VersionNumber,EMBEDDED VERSION,NM N,EMBEDDED,0,0,1,NM,{'mockito.srcml.xml_identifiers'},267
FileObserver[],EMPTY DIRECTORY,NM N,DIRECTORY,1,2,1,N,{'irrlicht.srcml.xml_identifiers'},268
FileObserver[],EMPTY DIRECTORY,NM N,EMPTY,0,0,1,NM,{'irrlicht.srcml.xml_identifiers'},268
freenectdeviceflags,enabled subdevices,NM NPL,enabled,0,0,1,NM,{'opencv.srcml.xml_identifiers'},269
freenectdeviceflags,enabled subdevices,NM NPL,subdevices,1,2,1,NPL,{'opencv.srcml.xml_identifiers'},269
List,encoded Path Segments,NM NM NPL,encoded,0,0,1,NM,{'okhttp.srcml.xml_identifiers'},270
List,encoded Path Segments,NM NM NPL,Path,1,1,1,NM,{'okhttp.srcml.xml_identifiers'},270
List,encoded Path Segments,NM NM NPL,Segments,2,2,1,NPL,{'okhttp.srcml.xml_identifiers'},270
ArrayList,exception Channels,NM NPL,exception,0,0,1,NM,{'openFrameworks.srcml.xml_identifiers'},271
ArrayList,exception Channels,NM NPL,Channels,1,2,1,NPL,{'openFrameworks.srcml.xml_identifiers'},271
boolean,extract Events,V NPL,Events,1,2,1,NPL,{'antlr4.srcml.xml_identifiers'},272
boolean,extract Events,V NPL,extract,0,0,1,V,{'antlr4.srcml.xml_identifiers'},272
int,f Context Length,PRE NM N,Length,2,2,1,N,{'ogre.srcml.xml_identifiers'},273
int,f Context Length,PRE NM N,Context,1,1,1,NM,{'ogre.srcml.xml_identifiers'},273
int,f Context Length,PRE NM N,f,0,0,1,PRE,{'ogre.srcml.xml_identifiers'},273
Matcher,f Matcher,PRE N,Matcher,1,2,1,N,{'QuantLib.srcml.xml_identifiers'},274
Matcher,f Matcher,PRE N,f,0,0,1,PRE,{'QuantLib.srcml.xml_identifiers'},274
FeedAdapter,FEED ADAPTER,NM N,ADAPTER,1,2,1,N,{'opencv.srcml.xml_identifiers'},275
FeedAdapter,FEED ADAPTER,NM N,FEED,0,0,1,NM,{'opencv.srcml.xml_identifiers'},275
SourceFile,File,N,File,0,0,1,N,{'jenkins.srcml.xml_identifiers'},276
RepeatedField,file Descriptor Proto,NM NM N,Proto,2,2,1,N,{'gimp.srcml.xml_identifiers'},277
RepeatedField,file Descriptor Proto,NM NM N,file,0,0,1,NM,{'gimp.srcml.xml_identifiers'},277
RepeatedField,file Descriptor Proto,NM NM N,Descriptor,1,1,1,NM,{'gimp.srcml.xml_identifiers'},277
List,filtered Children,NM NPL,filtered,0,0,1,NM,{'elasticsearch.srcml.xml_identifiers'},278
List,filtered Children,NM NPL,Children,1,2,1,NPL,{'elasticsearch.srcml.xml_identifiers'},278
AlertDialog,fingerprint Dialog,NM N,Dialog,1,2,1,N,{'jenkins.srcml.xml_identifiers'},279
AlertDialog,fingerprint Dialog,NM N,fingerprint,0,0,1,NM,{'jenkins.srcml.xml_identifiers'},279
int,flag,N,flag,0,0,1,N,{'bullet3.srcml.xml_identifiers'},280
DayCounter,float Day Counter,NM NM N,Counter,2,2,1,N,{'antlr4.srcml.xml_identifiers'},281
DayCounter,float Day Counter,NM NM N,float,0,0,1,NM,{'antlr4.srcml.xml_identifiers'},281
DayCounter,float Day Counter,NM NM N,Day,1,1,1,NM,{'antlr4.srcml.xml_identifiers'},281
FootnotesPosition,footnotes Position,NM N,Position,1,2,1,N,{'kdevelop.srcml.xml_identifiers'},282
FootnotesPosition,footnotes Position,NM N,footnotes,0,0,1,NM,{'kdevelop.srcml.xml_identifiers'},282
pointer,free cell,NM N,cell,1,2,1,N,{'mockito.srcml.xml_identifiers'},283
pointer,free cell,NM N,free,0,0,1,NM,{'mockito.srcml.xml_identifiers'},283
String,GEN SUBJ,NM N,SUBJ,1,2,1,N,{'blender.srcml.xml_identifiers'},284
String,GEN SUBJ,NM N,GEN,0,0,1,NM,{'blender.srcml.xml_identifiers'},284
String,GET SOURCE NAME,NM NM N,NAME,2,2,1,N,{'corenlp.srcml.xml_identifiers'},285
String,GET SOURCE NAME,NM NM N,GET,0,0,1,NM,{'corenlp.srcml.xml_identifiers'},285
String,GET SOURCE NAME,NM NM N,SOURCE,1,1,1,NM,{'corenlp.srcml.xml_identifiers'},285
PFNGLINDEXMASKPROC,glew Index Mask,PRE NM N,Mask,2,2,1,N,{'QuantLib.srcml.xml_identifiers'},286
PFNGLINDEXMASKPROC,glew Index Mask,PRE NM N,Index,1,1,1,NM,{'QuantLib.srcml.xml_identifiers'},286
PFNGLINDEXMASKPROC,glew Index Mask,PRE NM N,glew,0,0,1,PRE,{'QuantLib.srcml.xml_identifiers'},286
PFNGLRENDERMODEPROC,glew Render Mode,PRE NM N,Mode,2,2,1,N,{'jenkins.srcml.xml_identifiers'},287
PFNGLRENDERMODEPROC,glew Render Mode,PRE NM N,Render,1,1,1,NM,{'jenkins.srcml.xml_identifiers'},287
PFNGLRENDERMODEPROC,glew Render Mode,PRE NM N,glew,0,0,1,PRE,{'jenkins.srcml.xml_identifiers'},287
PFNGLVALIDATEPROGRAMPIPELINEPROC,glew Validate Program Pipeline,PRE V NM N,Pipeline,3,2,1,N,{'QuantLib.srcml.xml_identifiers'},288
PFNGLVALIDATEPROGRAMPIPELINEPROC,glew Validate Program Pipeline,PRE V NM N,Program,2,1,1,NM,{'QuantLib.srcml.xml_identifiers'},288
PFNGLVALIDATEPROGRAMPIPELINEPROC,glew Validate Program Pipeline,PRE V NM N,glew,0,0,1,PRE,{'QuantLib.srcml.xml_identifiers'},288
PFNGLVALIDATEPROGRAMPIPELINEPROC,glew Validate Program Pipeline,PRE V NM N,Validate,1,1,1,V,{'QuantLib.srcml.xml_identifiers'},288
QList,group Boxes,NM NPL,group,0,0,1,NM,{'ogre.srcml.xml_identifiers'},289
QList,group Boxes,NM NPL,Boxes,1,2,1,NPL,{'ogre.srcml.xml_identifiers'},289
void,H Wnd,N NM,H,0,0,1,N,{'corenlp.srcml.xml_identifiers'},290
void,H Wnd,N NM,Wnd,1,2,1,NM,{'corenlp.srcml.xml_identifiers'},290
DenseSet,handled Boxes,NM NPL,handled,0,0,1,NM,{'antlr4.srcml.xml_identifiers'},291
DenseSet,handled Boxes,NM NPL,Boxes,1,2,1,NPL,{'antlr4.srcml.xml_identifiers'},291
gint,height int,NM N,int,1,2,1,N,{'QuantLib.srcml.xml_identifiers'},292
gint,height int,NM N,height,0,0,1,NM,{'QuantLib.srcml.xml_identifiers'},292
QAction,history Action,NM N,Action,1,2,1,N,{'antlr4.srcml.xml_identifiers'},293
QAction,history Action,NM N,history,0,0,1,NM,{'antlr4.srcml.xml_identifiers'},293
int,ID LUMNINANCE MIN,NM NM N,MIN,2,2,1,N,{'openFrameworks.srcml.xml_identifiers'},294
int,ID LUMNINANCE MIN,NM NM N,ID,0,0,1,NM,{'openFrameworks.srcml.xml_identifiers'},294
int,ID LUMNINANCE MIN,NM NM N,LUMNINANCE,1,1,1,NM,{'openFrameworks.srcml.xml_identifiers'},294
long,idle Delay,NM N,Delay,1,2,1,N,{'gimp.srcml.xml_identifiers'},295
long,idle Delay,NM N,idle,0,0,1,NM,{'gimp.srcml.xml_identifiers'},295
vector,im out shape,NM NM N,shape,2,2,1,N,{'ogre.srcml.xml_identifiers'},296
vector,im out shape,NM NM N,im,0,0,1,NM,{'ogre.srcml.xml_identifiers'},296
vector,im out shape,NM NM N,out,1,1,1,NM,{'ogre.srcml.xml_identifiers'},296
stbi_uc,img buffer original,NM N NM,buffer,1,1,1,N,{'jenkins.srcml.xml_identifiers'},297
stbi_uc,img buffer original,NM N NM,img,0,0,1,NM,{'jenkins.srcml.xml_identifiers'},297
stbi_uc,img buffer original,NM N NM,original,2,2,1,NM,{'jenkins.srcml.xml_identifiers'},297
VerificationMode inOrderWrappedVerificationMode,in Order Wrapped Verification Mode,P N NM NM N,Order,1,1,1,N,{'bullet3.srcml.xml_identifiers'},298
VerificationMode inOrderWrappedVerificationMode,in Order Wrapped Verification Mode,P N NM NM N,Mode,4,2,1,N,{'bullet3.srcml.xml_identifiers'},298
VerificationMode inOrderWrappedVerificationMode,in Order Wrapped Verification Mode,P N NM NM N,Wrapped,2,1,1,NM,{'bullet3.srcml.xml_identifiers'},298
VerificationMode inOrderWrappedVerificationMode,in Order Wrapped Verification Mode,P N NM NM N,Verification,3,1,1,NM,{'bullet3.srcml.xml_identifiers'},298
VerificationMode inOrderWrappedVerificationMode,in Order Wrapped Verification Mode,P N NM NM N,in,0,0,1,P,{'bullet3.srcml.xml_identifiers'},298
IndexData,index Data,NM NPL,index,0,0,1,NM,{'gimp.srcml.xml_identifiers'},299
IndexData,index Data,NM NPL,Data,1,2,1,NPL,{'gimp.srcml.xml_identifiers'},299
String,INDEX PREFIX WITH TEMPLATE,NM N P N,PREFIX,1,1,1,N,{'jenkins.srcml.xml_identifiers'},300
String,INDEX PREFIX WITH TEMPLATE,NM N P N,TEMPLATE,3,2,1,N,{'jenkins.srcml.xml_identifiers'},300
String,INDEX PREFIX WITH TEMPLATE,NM N P N,INDEX,0,0,1,NM,{'jenkins.srcml.xml_identifiers'},300
String,INDEX PREFIX WITH TEMPLATE,NM N P N,WITH,2,1,1,P,{'jenkins.srcml.xml_identifiers'},300
int,index To Loc Format,N P NM N,index,0,0,1,N,{'calligra.srcml.xml_identifiers'},301
int,index To Loc Format,N P NM N,Format,3,2,1,N,{'calligra.srcml.xml_identifiers'},301
int,index To Loc Format,N P NM N,Loc,2,1,1,NM,{'calligra.srcml.xml_identifiers'},301
int,index To Loc Format,N P NM N,To,1,1,1,P,{'calligra.srcml.xml_identifiers'},301
InetSocketAddress,inet Socket Address,NM NM N,Address,2,2,1,N,{'corenlp.srcml.xml_identifiers'},302
InetSocketAddress,inet Socket Address,NM NM N,inet,0,0,1,NM,{'corenlp.srcml.xml_identifiers'},302
InetSocketAddress,inet Socket Address,NM NM N,Socket,1,1,1,NM,{'corenlp.srcml.xml_identifiers'},302
Throwable,INITIALIZATION ERROR,NM N,ERROR,1,2,1,N,{'grpc.srcml.xml_identifiers'},303
Throwable,INITIALIZATION ERROR,NM N,INITIALIZATION,0,0,1,NM,{'grpc.srcml.xml_identifiers'},303
float,inner Alpha,NM N,Alpha,1,2,1,N,{'opencv.srcml.xml_identifiers'},304
float,inner Alpha,NM N,inner,0,0,1,NM,{'opencv.srcml.xml_identifiers'},304
Interval,INVALID,NM,INVALID,0,0,1,NM,{'bullet3.srcml.xml_identifiers'},305
String,INVALID HOST,NM N,HOST,1,2,1,N,{'Telegram.srcml.xml_identifiers'},306
String,INVALID HOST,NM N,INVALID,0,0,1,NM,{'Telegram.srcml.xml_identifiers'},306
int,INVALID STATE NUMBER,NM NM N,NUMBER,2,2,1,N,{'grpc.srcml.xml_identifiers'},307
int,INVALID STATE NUMBER,NM NM N,INVALID,0,0,1,NM,{'grpc.srcml.xml_identifiers'},307
int,INVALID STATE NUMBER,NM NM N,STATE,1,1,1,NM,{'grpc.srcml.xml_identifiers'},307
bool,Invert Success,V N,Success,1,2,1,N,{'Telegram.srcml.xml_identifiers'},308
